,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,ILD,ILD2,RHOB,s_Facies
2305,9,C LM,Recruit F9,3022.0,36.56,0.747,2.0,8.545,5.3,2,0.11800000000000001,5.584701947368308,5.584701947368308,2395.2602040816328,bafflestone
2306,9,C LM,Recruit F9,3022.5,37.21,0.764,2.7,7.73,5.6,2,0.10800000000000001,5.807644175213121,5.807644175213121,2432.3814491264134,bafflestone
2307,9,C LM,Recruit F9,3023.0,35.8,0.777,2.5,8.195,5.7,2,0.098,5.984115950603197,5.984115950603197,2413.880769230769,bafflestone
2308,9,C LM,Recruit F9,3023.5,36.56,0.784,1.4,10.29,5.8,2,0.08800000000000001,6.08135001278718,6.08135001278718,2328.708519269777,bafflestone
2325,9,B5 LM,Recruit F9,3061.5,52.281000000000006,0.486,3.68,17.218,7.652,2,0.75,3.061963433690677,3.061963433690677,2120.817591362126,bafflestone
2326,9,B5 LM,Recruit F9,3062.0,48.125,0.479,4.463,18.34,7.598,2,0.733,3.013006024186121,3.013006024186121,2090.1467170991345,bafflestone
2327,9,B5 LM,Recruit F9,3062.5,49.406000000000006,0.462,4.29,18.512,6.941,2,0.7170000000000001,2.8973435877013234,2.8973435877013234,2082.50686814335,bafflestone
2328,9,B5 LM,Recruit F9,3063.0,42.688,0.429,3.075,19.239,5.539,2,0.7,2.685344445658507,2.685344445658507,2045.7083537529015,bafflestone
2329,9,B5 LM,Recruit F9,3063.5,41.438,0.387,1.8459999999999999,19.15,5.027,2,0.6829999999999999,2.4378108183687526,2.4378108183687526,2036.6238022495263,bafflestone
2330,9,B5 LM,Recruit F9,3064.0,37.219,0.348,0.672,19.006,5.144,2,0.667,2.2284351492703034,2.2284351492703034,2029.6467145618556,bafflestone
2331,9,B5 LM,Recruit F9,3064.5,38.656,0.314,0.292,17.824,5.632999999999999,2,0.65,2.06062991327,2.06062991327,2064.9034495125766,bafflestone
2332,9,B5 LM,Recruit F9,3065.0,43.0,0.28300000000000003,0.828,17.336,6.231,2,0.633,1.9186687406702896,1.9186687406702896,2086.7975624571454,bafflestone
2333,9,B5 LM,Recruit F9,3065.5,42.531000000000006,0.257,1.594,17.302,5.898,2,0.617,1.807174126010927,1.807174126010927,2096.086378940309,bafflestone
2334,9,B5 LM,Recruit F9,3066.0,41.188,0.23399999999999999,1.921,17.512,5.754,2,0.6,1.7139573075084253,1.7139573075084253,2092.481683372587,bafflestone
2335,9,B5 LM,Recruit F9,3066.5,38.25,0.21100000000000002,1.4980000000000002,16.861,5.609,2,0.583,1.625548755750484,1.625548755750484,2109.8421751233477,bafflestone
2336,9,B5 LM,Recruit F9,3067.0,39.219,0.184,1.629,15.850999999999999,6.711,2,0.5670000000000001,1.5275660582380726,1.5275660582380726,2145.1333718626424,bafflestone
2337,9,B5 LM,Recruit F9,3067.5,40.938,0.16699999999999998,2.7060000000000004,15.214,8.094,2,0.55,1.4689262776438667,1.4689262776438667,2178.6233457972744,bafflestone
2338,9,B5 LM,Recruit F9,3068.0,38.0,0.158,3.576,15.857000000000001,6.902,2,0.5329999999999999,1.4387985782558455,1.4387985782558455,2166.316494814569,bafflestone
2339,9,B5 LM,Recruit F9,3068.5,37.938,0.14800000000000002,3.3080000000000003,16.273,6.742000000000001,2,0.517,1.406047524129914,1.406047524129914,2149.200996400943,bafflestone
2340,9,B5 LM,Recruit F9,3069.0,35.156,0.133,3.2239999999999998,16.99,6.18,2,0.5,1.3583134465871542,1.3583134465871542,2123.8478144994624,bafflestone
2341,9,B5 LM,Recruit F9,3069.5,36.094,0.11800000000000001,2.679,17.585,6.422000000000001,2,0.483,1.3121998990192032,1.3121998990192032,2097.924176935091,bafflestone
2342,9,B5 LM,Recruit F9,3070.0,37.063,0.106,2.082,19.158,5.484,2,0.467,1.2764388088113439,1.2764388088113439,2038.6964302171205,bafflestone
2343,9,B5 LM,Recruit F9,3070.5,41.0,0.1,1.348,19.453,5.398,2,0.45,1.2589254117941673,1.2589254117941673,2021.521284758545,bafflestone
2344,9,B5 LM,Recruit F9,3071.0,42.031000000000006,0.106,1.723,18.688,5.297000000000001,2,0.433,1.2764388088113439,1.2764388088113439,2050.9133975548707,bafflestone
2345,9,B5 LM,Recruit F9,3071.5,43.343999999999994,0.12300000000000001,2.001,18.165,5.426,2,0.41700000000000004,1.3273944577297396,1.3273944577297396,2071.3316868896623,bafflestone
2346,9,B5 LM,Recruit F9,3072.0,40.906,0.151,1.666,17.719,4.93,2,0.4,1.4157937799570817,1.4157937799570817,2082.855404295564,bafflestone
2347,9,B5 LM,Recruit F9,3072.5,40.531,0.184,1.033,17.424,4.894,2,0.38299999999999995,1.5275660582380726,1.5275660582380726,2086.0508354451486,bafflestone
2348,9,B5 LM,Recruit F9,3073.0,39.5,0.22699999999999998,0.945,16.535999999999998,5.047,2,0.36700000000000005,1.686553025388741,1.686553025388741,2114.6985521932256,bafflestone
2349,9,B5 LM,Recruit F9,3073.5,42.281000000000006,0.29,0.659,16.137999999999998,5.391,2,0.35,1.9498445997580451,1.9498445997580451,2124.7866879083163,bafflestone
2350,9,B5 LM,Recruit F9,3074.0,46.063,0.366,0.74,15.764000000000001,5.652,2,0.33299999999999996,2.322736796357107,2.322736796357107,2138.119732016925,bafflestone
2351,9,B5 LM,Recruit F9,3074.5,47.063,0.446,0.122,15.600999999999999,5.507999999999999,2,0.317,2.7925438412373382,2.7925438412373382,2136.5511365265625,bafflestone
2352,9,B5 LM,Recruit F9,3075.0,45.718999999999994,0.516,0.39799999999999996,16.105999999999998,5.352,2,0.3,3.2809529311311905,3.2809529311311905,2122.9451851770045,bafflestone
2353,9,B5 LM,Recruit F9,3075.5,42.406000000000006,0.585,1.393,16.527,4.926,2,0.28300000000000003,3.8459178204535354,3.8459178204535354,2119.8888779853355,bafflestone
2354,9,B5 LM,Recruit F9,3076.0,41.593999999999994,0.643,2.044,16.266,4.875,2,0.267,4.395416154378245,4.395416154378245,2135.74731569276,bafflestone
2355,9,B5 LM,Recruit F9,3076.5,44.531000000000006,0.68,1.426,15.42,5.031000000000001,2,0.25,4.786300923226384,4.786300923226384,2157.3076840343297,bafflestone
2356,9,B5 LM,Recruit F9,3077.0,49.25,0.7070000000000001,0.18100000000000002,13.491,6.062,2,0.233,5.093308710571955,5.093308710571955,2206.9762213957265,bafflestone
2357,9,B5 LM,Recruit F9,3077.5,59.593999999999994,0.735,-0.061,11.536,6.227,2,0.217,5.432503314924332,5.432503314924332,2268.5375781123516,bafflestone
2358,9,B5 LM,Recruit F9,3078.0,74.0,0.768,0.243,9.67,5.672000000000001,2,0.2,5.861381645140288,5.861381645140288,2334.1221737973274,bafflestone
2359,9,B5 LM,Recruit F9,3078.5,127.5,0.802,1.28,8.876,4.406000000000001,2,0.183,6.33869711256927,6.33869711256927,2374.4141653160455,bafflestone
2360,9,B5 LM,Recruit F9,3079.0,185.25,0.83,3.48,7.995,3.912,2,0.16699999999999998,6.760829753919817,6.760829753919817,2434.072507252383,bafflestone
2361,9,B5 LM,Recruit F9,3079.5,222.5,0.852,4.614,6.959,3.557,2,0.15,7.11213513653329,7.11213513653329,2485.375543224373,bafflestone
2362,9,B5 LM,Recruit F9,3080.0,74.0,0.768,0.243,9.67,5.672000000000001,2,0.2,5.861381645140288,5.861381645140288,2334.1221737973274,bafflestone
2363,9,C LM,Recruit F9,3104.0,18.297,1.294,0.22699999999999998,2.8,4.66,2,0.9520000000000001,19.67886289706845,19.67886289706845,2561.1352747887704,bafflestone
2364,9,C LM,Recruit F9,3104.5,26.609,1.273,1.905,3.905,4.656000000000001,2,0.9440000000000001,18.749945080674184,18.749945080674184,2550.06494813701,bafflestone
532,3,A1 SH,SHANKLE,2805.0,75.28,0.5720000000000001,1.7,36.13,1.9,1,0.016,3.732501577957206,3.732501577957206,1465.140539165819,f_siltstone
533,3,A1 SH,SHANKLE,2805.5,46.04,0.645,-17.8,28.075,2.3,1,0.01,4.4157044735331255,4.4157044735331255,1569.818675721562,f_siltstone
538,6,A1 LM,SHANKLE,2808.5,61.32,0.925,9.4,8.825,3.6,2,0.884,8.413951416451951,8.413951416451951,2483.659602649007,wackestone
539,6,A1 LM,SHANKLE,2809.0,56.15,0.965,12.2,8.85,3.5,2,0.86,9.22571427154763,9.22571427154763,2518.669020501139,wackestone
540,6,A1 LM,SHANKLE,2809.5,55.07,0.985,10.9,7.225,3.6,2,0.8370000000000001,9.660508789898133,9.660508789898133,2562.2574074074073,wackestone
541,6,A1 LM,SHANKLE,2810.0,64.81,0.9740000000000001,7.7,5.565,3.7,2,0.8140000000000001,9.418895965228415,9.418895965228415,2578.084669555796,wackestone
542,6,A1 LM,SHANKLE,2810.5,87.83,0.9520000000000001,4.6,4.495,4.1,2,0.7909999999999999,8.95364765549594,8.95364765549594,2570.412578616352,wackestone
543,6,A1 LM,SHANKLE,2811.0,88.06,0.956,2.5,4.19,4.7,2,0.767,9.036494737223014,9.036494737223014,2549.4346153846154,wackestone
544,6,A1 LM,SHANKLE,2811.5,75.07,0.971,0.8,4.695,5.2,2,0.7440000000000001,9.35405674147552,9.35405674147552,2507.015524193548,wackestone
545,6,A1 LM,SHANKLE,2812.0,65.29,1.0090000000000001,1.4,5.175,5.4,2,0.721,10.209394837076802,10.209394837076802,2499.9002028397563,wackestone
546,6,A1 LM,SHANKLE,2812.5,74.26,1.064,4.3,6.455,5.1,2,0.698,11.587773561551263,11.587773561551263,2498.363793103448,wackestone
547,6,A1 LM,SHANKLE,2813.0,73.01,1.102,5.3,7.235,4.7,2,0.674,12.647363474711517,12.647363474711517,2485.332787750792,wackestone
555,6,A1 LM,SHANKLE,2817.0,37.24,1.069,1.1,6.59,4.7,2,0.488,11.721953655481304,11.721953655481304,2448.2612234580383,wackestone
556,6,A1 LM,SHANKLE,2817.5,65.59,1.028,4.9,8.1,4.5,2,0.465,10.665961212302578,10.665961212302578,2449.7774447949523,wackestone
557,6,A1 LM,SHANKLE,2818.0,87.34,0.9890000000000001,8.7,9.485,4.0,2,0.442,9.749896377173872,9.749896377173872,2450.718674698795,wackestone
558,6,A1 LM,SHANKLE,2818.5,79.54,0.96,10.0,10.025,4.0,2,0.419,9.120108393559097,9.120108393559097,2447.416666666667,wackestone
559,6,A1 LM,SHANKLE,2819.0,79.63,0.937,10.7,10.155,3.9,2,0.395,8.649679187756934,8.649679187756934,2451.28124300112,wackestone
560,6,A1 LM,SHANKLE,2819.5,75.6,0.907,6.7,8.985,4.0,2,0.349,8.072350302488383,8.072350302488383,2442.752572347267,wackestone
561,6,A1 LM,SHANKLE,2820.0,52.75,0.9179999999999999,1.9,8.955,3.6,2,0.326,8.27942163712334,8.27942163712334,2380.111467889908,wackestone
562,6,A1 LM,SHANKLE,2820.5,45.65,0.946,-2.7,9.75,3.8,2,0.302,8.830799004185627,8.830799004185627,2292.158860759494,wackestone
563,6,A1 LM,SHANKLE,2821.0,51.75,0.993,-4.6,9.235,4.0,2,0.27899999999999997,9.840111057611336,9.840111057611336,2282.7472275334612,wackestone
564,6,A1 LM,SHANKLE,2821.5,53.57,1.05,-4.6,7.61,4.8,2,0.256,11.220184543019636,11.220184543019636,2334.0139579349902,wackestone
565,6,A1 LM,SHANKLE,2822.0,60.94,1.107,-2.1,5.46,4.8,2,0.233,12.793813041575246,12.793813041575246,2438.8759549461315,wackestone
566,6,A1 LM,SHANKLE,2822.5,71.14,1.135,-1.1,4.55,4.9,2,0.209,13.645831365889245,13.645831365889245,2483.3336795252226,wackestone
567,6,A1 LM,SHANKLE,2823.0,85.69,1.133,0.1,3.965,5.0,2,0.18600000000000003,13.583134465871542,13.583134465871542,2520.674024024024,wackestone
568,6,A1 LM,SHANKLE,2823.5,73.63,1.094,0.8,3.9,4.8,2,0.163,12.416523075924113,12.416523075924113,2533.4620967741935,wackestone
569,6,A1 LM,SHANKLE,2824.0,66.27,1.0290000000000001,1.9,4.185,4.6,2,0.14,10.690548792226583,10.690548792226583,2540.5701834862384,wackestone
570,6,A1 LM,SHANKLE,2824.5,81.99,0.956,3.5,5.795,4.3,2,0.11599999999999999,9.036494737223014,9.036494737223014,2509.5790155440413,wackestone
571,6,A1 LM,SHANKLE,2825.0,93.29,0.9079999999999999,6.6,8.635,3.7,2,0.09300000000000001,8.090958991783822,8.090958991783822,2453.808993576017,wackestone
572,6,A1 LM,SHANKLE,2825.5,105.48,0.867,8.5,13.285,3.3,2,0.07,7.362070974947361,7.362070974947361,2311.1188524590166,wackestone
574,3,B1 SH,SHANKLE,2826.5,76.2,0.688,3.9,16.375,2.8,1,1.0,4.875284901033862,4.875284901033862,2152.045109261186,f_siltstone
575,3,B1 SH,SHANKLE,2827.0,72.8,0.626,-14.8,30.425,2.4,1,0.98,4.22668614265603,4.22668614265603,1531.213763066202,f_siltstone
576,3,B1 SH,SHANKLE,2827.5,72.87,0.5820000000000001,-19.0,39.125,2.1,1,0.9590000000000001,3.8194427084004663,3.8194427084004663,1251.5210084033613,f_siltstone
577,3,B1 SH,SHANKLE,2828.0,72.37,0.5529999999999999,-16.2,45.275,2.0,1,0.9390000000000001,3.5727283815192883,3.5727283815192883,1096.9211703958692,f_siltstone
578,3,B1 SH,SHANKLE,2828.5,78.74,0.531,-8.6,44.37,2.1,1,0.9179999999999999,3.3962527259040844,3.3962527259040844,1159.840331491713,f_siltstone
579,3,B1 SH,SHANKLE,2829.0,79.41,0.513,-10.2,43.805,2.2,1,0.898,3.2583670100200877,3.2583670100200877,1169.9350272232307,f_siltstone
580,3,B1 SH,SHANKLE,2829.5,83.27,0.493,-6.5,39.435,2.6,1,0.878,3.1117163371060177,3.1117163371060177,1320.820422535211,f_siltstone
581,3,B1 SH,SHANKLE,2830.0,85.55,0.48,0.2,34.29,2.6,1,0.857,3.019951720402016,3.019951720402016,1519.4623246492986,f_siltstone
582,3,B1 SH,SHANKLE,2830.5,87.65,0.47700000000000004,6.5,33.645,2.5,1,0.8370000000000001,2.999162518987651,2.999162518987651,1569.7794117647059,f_siltstone
583,3,B1 SH,SHANKLE,2831.0,85.37,0.486,-1.7,35.66,2.3,1,0.816,3.061963433690677,3.061963433690677,1464.840855457227,f_siltstone
584,3,B1 SH,SHANKLE,2831.5,82.87,0.515,-4.1,36.645,2.5,1,0.7959999999999999,3.273406948788382,3.273406948788382,1420.6929394812678,f_siltstone
585,3,B1 SH,SHANKLE,2832.0,81.99,0.5670000000000001,-3.2,32.775,2.3,1,0.7759999999999999,3.6897759857015036,3.6897759857015036,1549.1622093023257,f_siltstone
586,3,B1 SH,SHANKLE,2832.5,78.95,0.625,-7.9,31.68,2.4,1,0.755,4.216965034285822,4.216965034285822,1550.752873030584,f_siltstone
587,3,B1 SH,SHANKLE,2833.0,72.05,0.684,-14.4,28.625,2.3,1,0.735,4.830588020397728,4.830588020397728,1586.6788461538463,f_siltstone
588,3,B1 SH,SHANKLE,2833.5,71.81,0.736,-14.8,24.055,3.4,1,0.7140000000000001,5.445026528424211,5.445026528424211,1714.3235191637632,f_siltstone
589,3,B1 SH,SHANKLE,2834.0,57.61,0.772,2.6,12.49,4.2,1,0.6940000000000001,5.91561634175474,5.91561634175474,2269.7275154004105,f_siltstone
590,3,B1 SH,SHANKLE,2834.5,54.12,0.809,7.8,8.38,4.2,1,0.6729999999999999,6.4416926551517735,6.4416926551517735,2478.765075921909,f_siltstone
591,3,B1 SH,SHANKLE,2835.0,53.58,0.863,6.8,8.2,4.2,1,0.653,7.294575102545687,7.294575102545687,2471.856652360515,f_siltstone
592,3,B1 SH,SHANKLE,2835.5,61.12,0.9009999999999999,7.1,8.695,4.0,1,0.633,7.961593504173186,7.961593504173186,2458.2856297093654,f_siltstone
593,3,B1 SH,SHANKLE,2836.0,61.73,0.9159999999999999,8.0,9.35,4.0,1,0.612,8.241381150130021,8.241381150130021,2446.6195652173915,f_siltstone
594,3,B1 SH,SHANKLE,2836.5,62.92,0.9209999999999999,8.4,9.06,3.8,1,0.5920000000000001,8.336811846196342,8.336811846196342,2462.202620087336,f_siltstone
617,3,B1 SH,SHANKLE,2848.0,80.39,0.491,2.7,20.055,2.5,1,0.122,3.0974192992165803,3.0974192992165803,2014.370143884892,f_siltstone
618,3,B1 SH,SHANKLE,2848.5,79.08,0.508,-4.0,19.3,2.4,1,0.102,3.2210687912834346,3.2210687912834346,1971.5961538461538,f_siltstone
619,3,B1 SH,SHANKLE,2849.0,78.83,0.517,-4.1,15.79,3.1,1,0.08199999999999999,3.2885163087598306,3.2885163087598306,2081.8024495677237,f_siltstone
620,3,B1 SH,SHANKLE,2849.5,78.07,0.526,4.6,14.23,2.5,1,0.061,3.3573761424295467,3.3573761424295467,2233.667295597484,f_siltstone
621,3,B1 SH,SHANKLE,2850.0,83.28,0.55,1.2,25.065,2.1,1,0.040999999999999995,3.548133892335755,3.548133892335755,1832.608704453441,f_siltstone
622,3,B1 SH,SHANKLE,2850.5,76.44,0.597,-19.9,49.715,1.8,1,0.02,3.953666200681279,3.953666200681279,953.347247706422,f_siltstone
628,6,B1 LM,SHANKLE,2855.0,32.31,1.311,2.5,3.865,4.0,2,0.385,20.46444636724674,20.46444636724674,2560.4346153846154,wackestone
629,6,B1 LM,SHANKLE,2855.5,33.19,1.213,1.7,4.915,4.4,2,0.308,16.330519478943348,16.330519478943348,2513.05,wackestone
630,6,B1 LM,SHANKLE,2856.0,37.18,1.051,1.6,5.02,4.8,2,0.231,11.246049739669262,11.246049739669262,2508.0463414634146,wackestone
631,6,B1 LM,SHANKLE,2856.5,37.32,0.888,1.4,5.46,3.3,2,0.154,7.726805850957024,7.726805850957024,2490.3616632860044,wackestone
632,6,B1 LM,SHANKLE,2857.0,39.77,0.7809999999999999,-2.5,13.875,2.4,2,0.077,6.039486293763797,6.039486293763797,2162.042682926829,wackestone
633,3,B2 SH,SHANKLE,2857.5,45.45,0.732,-15.7,31.775,1.8,1,1.0,5.3951062251512765,5.3951062251512765,1484.6621866897149,f_siltstone
634,3,B2 SH,SHANKLE,2858.0,69.72,0.7020000000000001,-19.0,38.6,1.5,1,0.971,5.035006087879049,5.035006087879049,1266.079831932773,f_siltstone
652,3,B2 SH,SHANKLE,2867.5,76.63,0.6759999999999999,1.3,28.06,2.5,1,0.41200000000000003,4.7424198526024455,4.7424198526024455,1733.273708206687,f_siltstone
653,3,B2 SH,SHANKLE,2868.0,78.56,0.705,-6.0,27.415,2.0,1,0.382,5.069907082747043,5.069907082747043,1697.514150943396,f_siltstone
654,3,B2 SH,SHANKLE,2868.5,69.82,0.736,-11.1,21.085,2.8,1,0.353,5.445026528424211,5.445026528424211,1840.5628712871287,f_siltstone
660,3,B2 SH,SHANKLE,2871.5,76.18,0.54,1.2,32.92,2.4,1,0.08800000000000001,3.4673685045253166,3.4673685045253166,1570.2453441295547,f_siltstone
661,3,B2 SH,SHANKLE,2872.0,74.5,0.486,-2.1,38.485,2.2,1,0.059000000000000004,3.061963433690677,3.061963433690677,1371.4665523996082,f_siltstone
662,3,B2 SH,SHANKLE,2872.5,63.06,0.46399999999999997,-4.1,36.14,2.5,1,0.028999999999999998,2.910717118066605,2.910717118066605,1436.7015850144091,f_siltstone
663,6,B2 LM,SHANKLE,2873.0,40.97,0.47,2.2,25.745,3.2,2,1.0,2.9512092266663856,2.9512092266663856,1817.603680981595,wackestone
664,6,B2 LM,SHANKLE,2873.5,35.02,0.48100000000000004,2.2,17.06,3.5,2,0.857,3.026913428101306,3.026913428101306,2110.655828220859,wackestone
665,6,B2 LM,SHANKLE,2874.0,30.28,0.498,-1.7,10.485,4.1,2,0.7140000000000001,3.1477483141013156,3.1477483141013156,2281.728761061947,wackestone
666,6,B2 LM,SHANKLE,2874.5,27.63,0.524,-3.1,5.835,4.8,2,0.5710000000000001,3.3419504002611427,3.3419504002611427,2412.0847235693504,wackestone
667,6,B2 LM,SHANKLE,2875.0,28.84,0.5670000000000001,-1.3,3.865,4.7,2,0.429,3.6897759857015036,3.6897759857015036,2502.641806515301,wackestone
668,6,B2 LM,SHANKLE,2875.5,34.92,0.643,1.9,4.385,4.0,2,0.28600000000000003,4.395416154378245,4.395416154378245,2533.842354740061,wackestone
669,6,B2 LM,SHANKLE,2876.0,46.06,0.732,5.2,6.805,3.5,2,0.14300000000000002,5.3951062251512765,5.3951062251512765,2498.917088607595,wackestone
670,3,B3 SH,SHANKLE,2876.5,60.36,0.7929999999999999,9.5,9.275,3.4,1,1.0,6.208690342300634,6.208690342300634,2468.545580110497,f_siltstone
671,3,B3 SH,SHANKLE,2877.0,79.94,0.804,12.1,10.99,3.3,1,0.977,6.367955209079159,6.367955209079159,2437.05614334471,f_siltstone
672,3,B3 SH,SHANKLE,2877.5,81.32,0.779,13.0,11.5,3.5,1,0.955,6.011737374832781,6.011737374832781,2428.293103448276,f_siltstone
673,3,B3 SH,SHANKLE,2878.0,80.39,0.738,10.7,10.86,3.5,1,0.932,5.470159628939716,5.470159628939716,2425.2286114221724,f_siltstone
674,3,B3 SH,SHANKLE,2878.5,77.93,0.7020000000000001,8.6,10.29,3.4,1,0.909,5.035006087879049,5.035006087879049,2420.37921225383,f_siltstone
675,3,B3 SH,SHANKLE,2879.0,75.73,0.679,6.8,9.89,3.3,1,0.8859999999999999,4.775292736576909,4.775292736576909,2412.0175965665235,f_siltstone
682,3,B3 SH,SHANKLE,2882.5,79.7,0.591,6.8,11.865,2.8,1,0.727,3.899419866765434,3.899419866765434,2342.087339055794,f_siltstone
683,3,B3 SH,SHANKLE,2883.0,80.43,0.544,6.1,11.935,2.8,1,0.705,3.499451670283573,3.499451670283573,2331.2091054313096,f_siltstone
684,3,B3 SH,SHANKLE,2883.5,78.5,0.498,7.3,12.61,2.7,1,0.682,3.1477483141013156,3.1477483141013156,2321.5503236245954,f_siltstone
709,3,B3 SH,SHANKLE,2896.0,85.63,0.386,7.6,14.515,2.6,1,0.136,2.4322040090738155,2.4322040090738155,2257.0071428571428,f_siltstone
710,3,B3 SH,SHANKLE,2896.5,88.6,0.41200000000000003,5.2,18.02,2.5,1,0.114,2.5822601906345963,2.5822601906345963,2108.5215189873416,f_siltstone
711,3,B3 SH,SHANKLE,2897.0,81.3,0.45299999999999996,-5.5,25.095,2.2,1,0.091,2.837919028441556,2.837919028441556,1774.2879146919431,f_siltstone
712,3,B3 SH,SHANKLE,2897.5,81.46,0.505,-12.1,35.24,2.0,1,0.068,3.198895109691398,3.198895109691398,1412.9548171275646,f_siltstone
756,3,B4 SH,SHANKLE,2921.0,78.62,0.354,0.5,24.675,2.1,1,0.10400000000000001,2.2594357702209775,2.2594357702209775,1839.8831658291456,f_siltstone
757,3,B4 SH,SHANKLE,2921.5,81.91,0.39799999999999996,-9.6,35.2,1.9,1,0.083,2.5003453616964313,2.5003453616964313,1431.74598540146,f_siltstone
758,3,B4 SH,SHANKLE,2922.0,77.68,0.45899999999999996,-6.8,44.645,1.9,1,0.063,2.877398414735669,2.877398414735669,1158.3196629213483,f_siltstone
759,3,B4 SH,SHANKLE,2922.5,74.51,0.5379999999999999,-7.4,51.805,2.0,1,0.042,3.451437393358562,3.451437393358562,936.1262569832401,f_siltstone
760,3,B4 SH,SHANKLE,2923.0,66.9,0.605,-13.0,46.795,2.0,1,0.021,4.027170343254591,4.027170343254591,1068.9203539823006,f_siltstone
761,6,B4 LM,SHANKLE,2924.0,26.06,0.725,-12.9,16.17,4.4,1,0.857,5.3088444423098835,5.3088444423098835,1964.5104960141716,wackestone
762,6,B4 LM,SHANKLE,2924.5,20.73,0.7959999999999999,3.7,4.785,4.1,2,0.7140000000000001,6.251726927756857,6.251726927756857,2547.0780373831776,wackestone
763,6,B4 LM,SHANKLE,2925.0,18.4,0.8759999999999999,7.6,4.555,3.7,2,0.5710000000000001,7.516228940182053,7.516228940182053,2612.7214285714285,wackestone
764,6,B4 LM,SHANKLE,2925.5,20.07,0.941,9.7,6.745,3.3,2,0.429,8.729713683881116,8.729713683881116,2563.5549833887044,wackestone
765,6,B4 LM,SHANKLE,2926.0,20.85,0.903,7.7,9.415,3.4,2,0.28600000000000003,7.9983425500702845,7.9983425500702845,2440.435698808234,wackestone
766,6,B4 LM,SHANKLE,2926.5,24.51,0.809,4.3,11.98,2.5,2,0.14300000000000002,6.4416926551517735,6.4416926551517735,2307.846551724138,wackestone
767,3,B5 SH,SHANKLE,2927.0,37.82,0.722,-0.1,19.085,2.2,1,1.0,5.2722986142282275,5.2722986142282275,2019.1741758241758,f_siltstone
768,3,B5 SH,SHANKLE,2930.0,79.36,0.47,-6.0,35.77,2.4,1,0.45,2.9512092266663856,2.9512092266663856,1437.4056603773583,f_siltstone
769,3,B5 SH,SHANKLE,2930.5,78.41,0.46799999999999997,-6.4,33.73,2.6,1,0.4,2.9376496519615305,2.9376496519615305,1498.2627819548873,f_siltstone
770,3,B5 SH,SHANKLE,2931.0,70.0,0.45299999999999996,-8.4,31.445,2.6,1,0.35,2.837919028441556,2.837919028441556,1554.1260147601477,f_siltstone
771,3,B5 SH,SHANKLE,2931.5,67.67,0.43,-9.9,31.45,2.7,1,0.3,2.6915348039269156,2.6915348039269156,1542.291492265696,f_siltstone
772,3,B5 SH,SHANKLE,2932.0,67.38,0.391,-7.6,30.565,2.6,1,0.25,2.4603676041476272,2.4603676041476272,1587.1975836431227,f_siltstone
773,3,B5 SH,SHANKLE,2932.5,70.08,0.34,-2.9,33.215,2.5,1,0.2,2.1877616239495525,2.1877616239495525,1536.9459183673466,f_siltstone
774,3,B5 SH,SHANKLE,2933.0,72.4,0.29,-0.2,39.915,2.3,1,0.15,1.9498445997580451,1.9498445997580451,1332.1341317365268,f_siltstone
775,3,B5 SH,SHANKLE,2933.5,70.73,0.24100000000000002,-4.0,41.445,2.3,1,0.1,1.741806873391614,1.741806873391614,1268.9182692307693,f_siltstone
776,3,B5 SH,SHANKLE,2934.0,65.14,0.193,-1.9,37.005,2.6,1,0.05,1.5595525028269537,1.5595525028269537,1420.2545142296367,f_siltstone
800,3,C SH,SHANKLE,2946.0,149.65,0.711,-5.9,24.32,2.3,1,1.0,5.14043651582426,5.14043651582426,1794.8029745042493,f_siltstone
801,3,C SH,SHANKLE,2948.0,75.83,0.5710000000000001,-9.4,34.61,2.8,1,0.93,3.7239170625456857,3.7239170625456857,1450.9054844606949,f_siltstone
802,3,C SH,SHANKLE,2948.5,66.28,0.56,2.5,28.99,2.7,1,0.912,3.630780547701014,3.630780547701014,1710.0500000000002,f_siltstone
803,3,C SH,SHANKLE,2949.0,69.44,0.5670000000000001,-0.2,27.455,2.6,1,0.895,3.6897759857015036,3.6897759857015036,1742.493413173653,f_siltstone
804,3,C SH,SHANKLE,2949.5,69.67,0.584,-1.6,24.68,2.6,1,0.877,3.8370724549227875,3.8370724549227875,1821.9858267716536,f_siltstone
805,3,C SH,SHANKLE,2950.0,72.32,0.609,-2.1,21.265,2.9,1,0.86,4.0644332916521275,4.0644332916521275,1928.0385406464247,f_siltstone
806,3,C SH,SHANKLE,2950.5,72.26,0.634,5.3,16.795,3.2,1,0.8420000000000001,4.305266104917107,4.305266104917107,2152.1965681098204,f_siltstone
807,3,C SH,SHANKLE,2951.0,66.6,0.652,8.9,13.99,3.3,1,0.825,4.487453899331322,4.487453899331322,2290.077222832053,f_siltstone
808,3,C SH,SHANKLE,2951.5,66.67,0.659,10.7,14.42,3.2,1,0.807,4.560369159512962,4.560369159512962,2293.672060470325,f_siltstone
809,3,C SH,SHANKLE,2952.0,67.49,0.6609999999999999,9.3,15.755,3.2,1,0.789,4.5814188671453335,4.5814188671453335,2230.2250826901873,f_siltstone
810,3,C SH,SHANKLE,2952.5,69.17,0.657,6.3,17.91,3.0,1,0.772,4.539416166502032,4.539416166502032,2123.1815901814302,f_siltstone
